;物品特效配置文件
灵羊战刃	0	0	0	0	21	2250	14	80	30	29	10800	39	0	4	-1	0	0	0	0
神羊战刃	0	0	0	0	21	2268	14	77	15	29	12000	39	0	4	-1	0	0	0	0
灵羊法杖	0	0	0	0	21	2286	14	75	50	29	15600	39	0	4	-1	0	0	0	0
神羊法杖	0	0	0	0	21	2304	14	75	40	29	16800	39	0	4	-1	0	0	0	0
灵羊道剑	0	0	0	0	21	2322	11	80	30	29	13200	39	0	4	-1	0	0	0	0
神羊道剑	0	0	0	0	21	2340	11	70	30	29	14400	39	0	4	-1	0	0	0	0
灵羊战甲(男)	0	0	0	0	21	2394	10	85	60	29	1200	35	0	4	-1	0	0	0	0
灵羊战甲(女)	0	0	0	0	21	2394	10	85	60	29	1200	35	0	4	-1	0	0	0	0
神羊战甲(男)	0	0	0	0	21	2405	10	85	60	29	2400	35	0	4	-1	0	0	0	0
神羊战甲(女)	0	0	0	0	21	2405	10	85	60	29	2400	35	0	4	-1	0	0	0	0
灵羊道袍(男)	0	0	0	0	21	2520	10	85	60	29	3600	35	0	4	-1	0	0	0	0
灵羊道袍(女)	0	0	0	0	21	2520	10	85	60	29	3600	35	0	4	-1	0	0	0	0
神羊道袍(男)	0	0	0	0	21	2574	10	85	75	29	4800	35	0	4	-1	0	0	0	0
神羊道袍(女)	0	0	0	0	21	2538	10	85	75	29	4800	35	0	4	-1	0	0	0	0
灵羊魔衣(男)	0	0	0	0	21	2448	10	85	60	29	6000	35	0	4	-1	0	0	0	0
灵羊魔衣(女)	0	0	0	0	21	2448	10	85	60	29	6000	35	0	4	-1	0	0	0	0
神羊魔衣(男)	0	0	0	0	21	2466	10	85	60	29	7200	35	0	4	-1	0	0	0	0
神羊魔衣(女)	0	0	0	0	21	2466	10	85	60	29	7200	35	0	4	-1	0	0	0	0
神羊战盔	640	9	10	10	21	720	26	95	0	29	-1	31	0	8	-1	0	0	0	0
神羊项链(战)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊护腕(战)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊战戒	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊腰带(战)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊战靴	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊战勋	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊法冠	640	9	10	10	21	720	26	95	0	29	-1	31	0	8	-1	0	0	0	0
神羊项链(法)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊护腕(法)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊魔戒	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊腰带(法)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊法靴	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊法勋	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊道盔	640	9	10	10	21	720	26	95	0	29	-1	31	0	8	-1	0	0	0	0
神羊项链(道)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊护腕(道)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊道戒	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊腰带(道)	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊道靴	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
神羊道勋	640	9	10	10	21	720	26	20	10	29	-1	31	0	8	-1	0	0	0	0
灵羊战戒	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊护腕(战)	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊项链(战)	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊腰带(战)	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊战靴	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊战勋	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊战盔	640	26	16	16	29	640	26	93	5	29	-1	31	0	8	-1	0	0	0	0
灵羊道戒	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊护腕(道)	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊项链(道)	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊腰带(道)	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊道靴	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊道勋	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊道盔	640	26	16	16	29	640	26	93	5	29	-1	31	0	8	-1	0	0	0	0
灵羊魔戒	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊护腕(法)	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊项链(法)	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊腰带(法)	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊魔靴	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊法勋	640	26	16	16	29	640	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵羊法冠	640	26	16	16	29	640	26	93	5	29	-1	31	0	8	-1	0	0	0	0
金羊之戒	680	26	16	16	29	680	26	16	16	29	-1	31	0	8	-1	0	0	0	0
金羊护腕	680	26	16	16	29	680	26	16	16	29	-1	31	0	8	-1	0	0	0	0
金羊之冠	680	26	16	16	29	680	26	93	5	29	-1	31	0	8	-1	0	0	0	0
金羊项链	680	26	16	16	29	680	26	16	16	29	-1	31	0	8	-1	0	0	0	0
金羊腰带	680	26	16	16	29	680	26	16	16	29	-1	31	0	8	-1	0	0	0	0
金羊之靴	680	26	16	16	29	680	26	16	16	29	-1	31	0	8	-1	0	0	0	0
金羊勋章	680	26	16	16	29	680	26	16	16	29	-1	31	0	8	-1	0	0	0	0
灵猴战刃	0	0	0	0	255	2664	14	80	20	29	7200	42	0	4	-1	0	0	0	0
神猴战刃	0	0	0	0	255	2684	14	75	20	29	7800	42	0	4	-1	0	0	0	0
灵猴法杖	0	0	0	0	255	2704	10	80	20	29	12000	42	0	4	-1	0	0	0	0
神猴法杖	0	0	0	0	255	2714	10	80	20	29	13200	42	0	8	-1	0	0	0	0
灵猴道剑	0	0	0	0	255	2724	10	80	40	29	9600	42	0	4	-1	0	0	0	0
神猴道剑	0	0	0	0	255	2744	10	80	40	29	10800	42	0	4	-1	0	0	0	0
灵猴战甲(男)	0	0	0	0	255	2804	14	84	20	29	7200	41	0	4	-1	0	0	0	0
灵猴战甲(女)	0	0	0	0	255	2804	14	84	20	29	7200	41	0	4	-1	0	0	0	0
神猴战甲(男)	0	0	0	0	255	2824	14	83	20	29	7800	41	0	4	-1	0	0	0	0
神猴战甲(女)	0	0	0	0	255	2824	14	83	20	29	9000	41	0	4	-1	0	0	0	0
灵猴道袍(男)	0	0	0	0	255	2964	10	80	20	29	9600	41	0	4	-1	0	0	0	0
灵猴道袍(女)	0	0	0	0	255	2964	10	80	20	29	10800	41	0	4	-1	0	0	0	0
神猴道袍(男)	0	0	0	0	255	2984	10	83	33	29	10200	41	0	4	-1	0	0	0	0
神猴道袍(女)	0	0	0	0	255	2984	10	83	33	29	11400	41	0	4	-1	0	0	0	0
灵猴魔衣(男)	0	0	0	0	255	2884	14	83	28	29	12000	41	0	4	-1	0	0	0	0
灵猴魔衣(女)	0	0	0	0	255	2884	14	83	28	29	14400	41	0	4	-1	0	0	0	0
神猴魔衣(男)	0	0	0	0	255	2904	14	82	28	29	12600	41	0	4	-1	0	0	0	0
神猴魔衣(女)	0	0	0	0	255	2904	14	82	28	29	13800	41	0	4	-1	0	0	0	0
金猴腰带(战)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴战靴	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴项链(战)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴护腕(战)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴战戒	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴战勋	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴腰带(法)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴魔靴	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴项链(法)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴护腕(法)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴魔戒	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴法勋	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴腰带(道)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴道靴	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴项链(道)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴护腕(道)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴道戒	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
金猴道勋	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴腰带(战)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴战靴	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴项链(战)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴护腕(战)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴战戒	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴战勋	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴腰带(法)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴魔靴	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴项链(法)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴护腕(法)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴魔戒	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴法勋	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴腰带(道)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴道靴	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴项链(道)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴护腕(道)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴道戒	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
灵猴道勋	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴腰带(战)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴战靴	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴项链(战)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴护腕(战)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴战戒	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴战勋	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴腰带(法)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴魔靴	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴项链(法)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴护腕(法)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴魔戒	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴法勋	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴腰带(道)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴道靴	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴项链(道)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴护腕(道)	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴道戒	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
神猴道勋	0	0	0	0	4	720	26	10	20	29	-1	22	0	8	-1	0	0	0	0
斗战胜佛战刃	0	0	0	0	4	3120	10	75	20	29	14400	41	0	8	-1	0	0	0	0
斗战胜佛法杖	0	0	0	0	4	3120	10	75	20	29	14400	41	0	8	-1	0	0	0	0
斗战胜佛道剑	0	0	0	0	4	3120	10	75	20	29	14400	41	0	8	-1	0	0	0	0
斗战胜佛战男	0	0	0	0	4	3130	10	75	20	29	15600	41	0	4	-1	0	0	0	0
斗战胜佛魔男	0	0	0	0	4	3130	10	75	20	29	15600	41	0	4	-1	0	0	0	0
斗战胜佛道男	0	0	0	0	4	3130	10	75	20	29	15600	41	0	4	-1	0	0	0	0
斗战胜佛战女	0	0	0	0	4	3140	10	75	20	29	15600	41	0	4	-1	0	0	0	0
斗战胜佛魔女	0	0	0	0	4	3140	10	75	20	29	15600	41	0	4	-1	0	0	0	0
斗战胜佛道女	0	0	0	0	4	3140	10	75	20	29	15600	41	0	4	-1	0	0	0	0
斗战胜佛战带	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛战靴	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛战链	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛战腕	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛战戒	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛战勋	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛法带	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛魔靴	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛法链	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛魔戒	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛法腕	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛法勋	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛道带	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛道靴	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛道链	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛道腕	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛道戒	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛道勋	0	0	0	0	4	720	26	10	20	29	65535	22	0	8	-1	0	0	0	0
斗战胜佛战盔	0	0	0	0	255	3150	10	-60	-80	29	65535	255	0	8	-1	255	0	0	0
斗战胜佛法冠	0	0	0	0	255	3150	10	-60	-80	29	65535	255	0	8	-1	255	0	0	0
斗战胜佛道盔	0	0	0	0	255	3150	10	-60	-80	29	65535	255	0	8	-1	255	0	0	0
